,date,open,high,low,close,volume,capitalization,currency,secid
3452,2009-06-25,2.2916,2.2916,2.2916,2.2916,0.0,0.0,USD,STOOQ:rubeur
3453,2009-06-26,2.2852,2.2852,2.2852,2.2852,0.0,0.0,USD,STOOQ:rubeur
3454,2009-06-29,2.2847,2.2847,2.2847,2.2847,0.0,0.0,USD,STOOQ:rubeur
3455,2009-06-30,2.2821,2.2821,2.2821,2.2821,0.0,0.0,USD,STOOQ:rubeur
3456,2009-07-01,2.2805,2.2805,2.2805,2.2805,0.0,0.0,USD,STOOQ:rubeur
3457,2009-07-02,2.2782,2.2782,2.2782,2.2782,0.0,0.0,USD,STOOQ:rubeur
3458,2009-07-03,2.2844,2.2844,2.2844,2.2844,0.0,0.0,USD,STOOQ:rubeur
3459,2009-07-06,2.281,2.281,2.281,2.281,0.0,0.0,USD,STOOQ:rubeur
3460,2009-07-07,2.274,2.274,2.274,2.274,0.0,0.0,USD,STOOQ:rubeur
3461,2009-07-08,2.2626,2.2626,2.2626,2.2626,0.0,0.0,USD,STOOQ:rubeur
3462,2009-07-09,2.2489,2.2489,2.2489,2.2489,0.0,0.0,USD,STOOQ:rubeur
3463,2009-07-10,2.2283,2.2283,2.2283,2.2283,0.0,0.0,USD,STOOQ:rubeur
3464,2009-07-13,2.166,2.166,2.166,2.166,0.0,0.0,USD,STOOQ:rubeur
3465,2009-07-14,2.2035,2.2035,2.2035,2.2035,0.0,0.0,USD,STOOQ:rubeur
3466,2009-07-15,2.2235,2.2235,2.2235,2.2235,0.0,0.0,USD,STOOQ:rubeur
3467,2009-07-16,2.2375,2.2375,2.2375,2.2375,0.0,0.0,USD,STOOQ:rubeur
3468,2009-07-17,2.2323,2.2323,2.2323,2.2323,0.0,0.0,USD,STOOQ:rubeur
3469,2009-07-20,2.2532,2.2532,2.2532,2.2532,0.0,0.0,USD,STOOQ:rubeur
3470,2009-07-21,2.2657,2.2657,2.2657,2.2657,0.0,0.0,USD,STOOQ:rubeur
3471,2009-07-22,2.2621,2.2621,2.2621,2.2621,0.0,0.0,USD,STOOQ:rubeur
3472,2009-07-23,2.2548,2.2548,2.2548,2.2548,0.0,0.0,USD,STOOQ:rubeur
3473,2009-07-24,2.2639,2.2639,2.2639,2.2639,0.0,0.0,USD,STOOQ:rubeur
3474,2009-07-27,2.287,2.287,2.287,2.287,0.0,0.0,USD,STOOQ:rubeur
3475,2009-07-28,2.2816,2.2816,2.2816,2.2816,0.0,0.0,USD,STOOQ:rubeur
3476,2009-07-29,2.2504,2.2504,2.2504,2.2504,0.0,0.0,USD,STOOQ:rubeur
3477,2009-07-30,2.2388,2.2388,2.2388,2.2388,0.0,0.0,USD,STOOQ:rubeur
3478,2009-07-31,2.2642,2.2642,2.2642,2.2642,0.0,0.0,USD,STOOQ:rubeur
3479,2009-08-03,2.2464,2.2464,2.2464,2.2464,0.0,0.0,USD,STOOQ:rubeur
3480,2009-08-04,2.2322,2.2322,2.2322,2.2322,0.0,0.0,USD,STOOQ:rubeur
3481,2009-08-05,2.2341,2.2341,2.2341,2.2341,0.0,0.0,USD,STOOQ:rubeur
3482,2009-08-06,2.2266,2.2266,2.2266,2.2266,0.0,0.0,USD,STOOQ:rubeur
3483,2009-08-07,2.1973,2.1973,2.1973,2.1973,0.0,0.0,USD,STOOQ:rubeur
3484,2009-08-10,2.2288,2.2288,2.2288,2.2288,0.0,0.0,USD,STOOQ:rubeur
3485,2009-08-11,2.2096,2.2096,2.2096,2.2096,0.0,0.0,USD,STOOQ:rubeur
3486,2009-08-12,2.1738,2.1738,2.1738,2.1738,0.0,0.0,USD,STOOQ:rubeur
3487,2009-08-13,2.1866,2.1866,2.1866,2.1866,0.0,0.0,USD,STOOQ:rubeur
3488,2009-08-14,2.219,2.219,2.219,2.219,0.0,0.0,USD,STOOQ:rubeur
3489,2009-08-17,2.2007,2.2007,2.2007,2.2007,0.0,0.0,USD,STOOQ:rubeur
3490,2009-08-18,2.2153,2.2153,2.2153,2.2153,0.0,0.0,USD,STOOQ:rubeur
3491,2009-08-19,2.2153,2.2153,2.2153,2.2153,0.0,0.0,USD,STOOQ:rubeur
3492,2009-08-20,2.2225,2.2225,2.2225,2.2225,0.0,0.0,USD,STOOQ:rubeur
3493,2009-08-21,2.1993,2.1993,2.1993,2.1993,0.0,0.0,USD,STOOQ:rubeur
3494,2009-08-24,2.2156,2.2156,2.2156,2.2156,0.0,0.0,USD,STOOQ:rubeur
3495,2009-08-25,2.2222,2.2222,2.2222,2.2222,0.0,0.0,USD,STOOQ:rubeur
3496,2009-08-26,2.2234,2.2234,2.2234,2.2234,0.0,0.0,USD,STOOQ:rubeur
3497,2009-08-27,2.2192,2.2192,2.2192,2.2192,0.0,0.0,USD,STOOQ:rubeur
3498,2009-08-28,2.2103,2.2103,2.2103,2.2103,0.0,0.0,USD,STOOQ:rubeur
3499,2009-08-31,2.2001,2.2001,2.2001,2.2001,0.0,0.0,USD,STOOQ:rubeur
3500,2009-09-01,2.1914,2.1914,2.1914,2.1914,0.0,0.0,USD,STOOQ:rubeur
3501,2009-09-02,2.1998,2.1998,2.1998,2.1998,0.0,0.0,USD,STOOQ:rubeur
3502,2009-09-03,2.206,2.206,2.206,2.206,0.0,0.0,USD,STOOQ:rubeur
3503,2009-09-04,2.2173,2.2173,2.2173,2.2173,0.0,0.0,USD,STOOQ:rubeur
3504,2009-09-07,2.2207,2.2207,2.2207,2.2207,0.0,0.0,USD,STOOQ:rubeur
3505,2009-09-08,2.2114,2.2114,2.2114,2.2114,0.0,0.0,USD,STOOQ:rubeur
3506,2009-09-09,2.2144,2.2144,2.2144,2.2144,0.0,0.0,USD,STOOQ:rubeur
3507,2009-09-10,2.2279,2.2279,2.2279,2.2279,0.0,0.0,USD,STOOQ:rubeur
3508,2009-09-11,2.2314,2.2314,2.2314,2.2314,0.0,0.0,USD,STOOQ:rubeur
3509,2009-09-14,2.2279,2.2279,2.2279,2.2279,0.0,0.0,USD,STOOQ:rubeur
3510,2009-09-15,2.2166,2.2166,2.2166,2.2166,0.0,0.0,USD,STOOQ:rubeur
3511,2009-09-16,2.224,2.224,2.224,2.224,0.0,0.0,USD,STOOQ:rubeur
3512,2009-09-17,2.2377,2.2377,2.2377,2.2377,0.0,0.0,USD,STOOQ:rubeur
3513,2009-09-18,2.239,2.239,2.239,2.239,0.0,0.0,USD,STOOQ:rubeur
3514,2009-09-21,2.2459,2.2459,2.2459,2.2459,0.0,0.0,USD,STOOQ:rubeur
3515,2009-09-22,2.2447,2.2447,2.2447,2.2447,0.0,0.0,USD,STOOQ:rubeur
3516,2009-09-23,2.2495,2.2495,2.2495,2.2495,0.0,0.0,USD,STOOQ:rubeur
3517,2009-09-24,2.2547,2.2547,2.2547,2.2547,0.0,0.0,USD,STOOQ:rubeur
3518,2009-09-25,2.2629,2.2629,2.2629,2.2629,0.0,0.0,USD,STOOQ:rubeur
3519,2009-09-28,2.2665,2.2665,2.2665,2.2665,0.0,0.0,USD,STOOQ:rubeur
3520,2009-09-29,2.276,2.276,2.276,2.276,0.0,0.0,USD,STOOQ:rubeur
3521,2009-09-30,2.2782,2.2782,2.2782,2.2782,0.0,0.0,USD,STOOQ:rubeur
3522,2009-10-01,2.2805,2.2805,2.2805,2.2805,0.0,0.0,USD,STOOQ:rubeur
3523,2009-10-02,2.2779,2.2779,2.2779,2.2779,0.0,0.0,USD,STOOQ:rubeur
3524,2009-10-05,2.2744,2.2744,2.2744,2.2744,0.0,0.0,USD,STOOQ:rubeur
3525,2009-10-06,2.2762,2.2762,2.2762,2.2762,0.0,0.0,USD,STOOQ:rubeur
3526,2009-10-07,2.282,2.282,2.282,2.282,0.0,0.0,USD,STOOQ:rubeur
3527,2009-10-08,2.288,2.288,2.288,2.288,0.0,0.0,USD,STOOQ:rubeur
3528,2009-10-09,2.2936,2.2936,2.2936,2.2936,0.0,0.0,USD,STOOQ:rubeur
3529,2009-10-12,2.298,2.298,2.298,2.298,0.0,0.0,USD,STOOQ:rubeur
3530,2009-10-13,2.2907,2.2907,2.2907,2.2907,0.0,0.0,USD,STOOQ:rubeur
3531,2009-10-14,2.2785,2.2785,2.2785,2.2785,0.0,0.0,USD,STOOQ:rubeur
3532,2009-10-15,2.2832,2.2832,2.2832,2.2832,0.0,0.0,USD,STOOQ:rubeur
3533,2009-10-16,2.2886,2.2886,2.2886,2.2886,0.0,0.0,USD,STOOQ:rubeur
3534,2009-10-19,2.2864,2.2864,2.2864,2.2864,0.0,0.0,USD,STOOQ:rubeur
3535,2009-10-20,2.2893,2.2893,2.2893,2.2893,0.0,0.0,USD,STOOQ:rubeur
3536,2009-10-21,2.293,2.293,2.293,2.293,0.0,0.0,USD,STOOQ:rubeur
3537,2009-10-22,2.2953,2.2953,2.2953,2.2953,0.0,0.0,USD,STOOQ:rubeur
3538,2009-10-23,2.2972,2.2972,2.2972,2.2972,0.0,0.0,USD,STOOQ:rubeur
3539,2009-10-26,2.2986,2.2986,2.2986,2.2986,0.0,0.0,USD,STOOQ:rubeur
3540,2009-10-27,2.3041,2.3041,2.3041,2.3041,0.0,0.0,USD,STOOQ:rubeur
3541,2009-10-28,2.3108,2.3108,2.3108,2.3108,0.0,0.0,USD,STOOQ:rubeur
3542,2009-10-29,2.3155,2.3155,2.3155,2.3155,0.0,0.0,USD,STOOQ:rubeur
3543,2009-10-30,2.3215,2.3215,2.3215,2.3215,0.0,0.0,USD,STOOQ:rubeur
3544,2009-11-02,2.32,2.32,2.32,2.32,0.0,0.0,USD,STOOQ:rubeur
3545,2009-11-03,2.326,2.326,2.326,2.326,0.0,0.0,USD,STOOQ:rubeur
3546,2009-11-04,2.3159,2.3159,2.3159,2.3159,0.0,0.0,USD,STOOQ:rubeur
3547,2009-11-05,2.3102,2.3102,2.3102,2.3102,0.0,0.0,USD,STOOQ:rubeur
3548,2009-11-06,2.3187,2.3187,2.3187,2.3187,0.0,0.0,USD,STOOQ:rubeur
3549,2009-11-09,2.3174,2.3174,2.3174,2.3174,0.0,0.0,USD,STOOQ:rubeur
3550,2009-11-10,2.3238,2.3238,2.3238,2.3238,0.0,0.0,USD,STOOQ:rubeur
3551,2009-11-12,2.3274,2.3274,2.3274,2.3274,0.0,0.0,USD,STOOQ:rubeur
3552,2009-11-13,2.3289,2.3289,2.3289,2.3289,0.0,0.0,USD,STOOQ:rubeur
3553,2009-11-16,2.3288,2.3288,2.3288,2.3288,0.0,0.0,USD,STOOQ:rubeur
3554,2009-11-17,2.3311,2.3311,2.3311,2.3311,0.0,0.0,USD,STOOQ:rubeur
3555,2009-11-18,2.332,2.332,2.332,2.332,0.0,0.0,USD,STOOQ:rubeur
3556,2009-11-19,2.33,2.33,2.33,2.33,0.0,0.0,USD,STOOQ:rubeur
3557,2009-11-20,2.3286,2.3286,2.3286,2.3286,0.0,0.0,USD,STOOQ:rubeur
3558,2009-11-23,2.3179,2.3179,2.3179,2.3179,0.0,0.0,USD,STOOQ:rubeur
3559,2009-11-24,2.3198,2.3198,2.3198,2.3198,0.0,0.0,USD,STOOQ:rubeur
3560,2009-11-25,2.309,2.309,2.309,2.309,0.0,0.0,USD,STOOQ:rubeur
3561,2009-11-26,2.2907,2.2907,2.2907,2.2907,0.0,0.0,USD,STOOQ:rubeur
3562,2009-11-27,2.2627,2.2627,2.2627,2.2627,0.0,0.0,USD,STOOQ:rubeur
3563,2009-11-30,2.2761,2.2761,2.2761,2.2761,0.0,0.0,USD,STOOQ:rubeur
3564,2009-12-01,2.2804,2.2804,2.2804,2.2804,0.0,0.0,USD,STOOQ:rubeur
3565,2009-12-02,2.278,2.278,2.278,2.278,0.0,0.0,USD,STOOQ:rubeur
3566,2009-12-03,2.2611,2.2611,2.2611,2.2611,0.0,0.0,USD,STOOQ:rubeur
3567,2009-12-04,2.2688,2.2688,2.2688,2.2688,0.0,0.0,USD,STOOQ:rubeur
3568,2009-12-07,2.275,2.275,2.275,2.275,0.0,0.0,USD,STOOQ:rubeur
3569,2009-12-08,2.2345,2.2345,2.2345,2.2345,0.0,0.0,USD,STOOQ:rubeur
3570,2009-12-09,2.2149,2.2149,2.2149,2.2149,0.0,0.0,USD,STOOQ:rubeur
3571,2009-12-10,2.2202,2.2202,2.2202,2.2202,0.0,0.0,USD,STOOQ:rubeur
3572,2009-12-11,2.259,2.259,2.259,2.259,0.0,0.0,USD,STOOQ:rubeur
3573,2009-12-14,2.27,2.27,2.27,2.27,0.0,0.0,USD,STOOQ:rubeur
3574,2009-12-15,2.2752,2.2752,2.2752,2.2752,0.0,0.0,USD,STOOQ:rubeur
3575,2009-12-16,2.2652,2.2652,2.2652,2.2652,0.0,0.0,USD,STOOQ:rubeur
3576,2009-12-17,2.2598,2.2598,2.2598,2.2598,0.0,0.0,USD,STOOQ:rubeur
3577,2009-12-18,2.2676,2.2676,2.2676,2.2676,0.0,0.0,USD,STOOQ:rubeur
3578,2009-12-21,2.2813,2.2813,2.2813,2.2813,0.0,0.0,USD,STOOQ:rubeur
3579,2009-12-22,2.2911,2.2911,2.2911,2.2911,0.0,0.0,USD,STOOQ:rubeur
3580,2009-12-23,2.3006,2.3006,2.3006,2.3006,0.0,0.0,USD,STOOQ:rubeur
3581,2009-12-24,2.3215,2.3215,2.3215,2.3215,0.0,0.0,USD,STOOQ:rubeur
3582,2009-12-28,2.341,2.341,2.341,2.341,0.0,0.0,USD,STOOQ:rubeur
3583,2009-12-29,2.3177,2.3177,2.3177,2.3177,0.0,0.0,USD,STOOQ:rubeur
3584,2009-12-30,2.3034,2.3034,2.3034,2.3034,0.0,0.0,USD,STOOQ:rubeur
3585,2009-12-31,2.3125,2.3125,2.3125,2.3125,0.0,0.0,USD,STOOQ:rubeur
3586,2010-01-04,2.3092,2.3092,2.3092,2.3092,0.0,0.0,USD,STOOQ:rubeur
3587,2010-01-05,2.3165,2.3165,2.3165,2.3165,0.0,0.0,USD,STOOQ:rubeur
3588,2010-01-06,2.3297,2.3297,2.3297,2.3297,0.0,0.0,USD,STOOQ:rubeur
3589,2010-01-07,2.3328,2.3328,2.3328,2.3328,0.0,0.0,USD,STOOQ:rubeur
3590,2010-01-08,2.3391,2.3391,2.3391,2.3391,0.0,0.0,USD,STOOQ:rubeur
3591,2010-01-11,2.3427,2.3427,2.3427,2.3427,0.0,0.0,USD,STOOQ:rubeur
3592,2010-01-12,2.3472,2.3472,2.3472,2.3472,0.0,0.0,USD,STOOQ:rubeur
3593,2010-01-13,2.3292,2.3292,2.3292,2.3292,0.0,0.0,USD,STOOQ:rubeur
3594,2010-01-14,2.3437,2.3437,2.3437,2.3437,0.0,0.0,USD,STOOQ:rubeur
3595,2010-01-15,2.3501,2.3501,2.3501,2.3501,0.0,0.0,USD,STOOQ:rubeur
3596,2010-01-18,2.3492,2.3492,2.3492,2.3492,0.0,0.0,USD,STOOQ:rubeur
3597,2010-01-19,2.3538,2.3538,2.3538,2.3538,0.0,0.0,USD,STOOQ:rubeur
3598,2010-01-20,2.3765,2.3765,2.3765,2.3765,0.0,0.0,USD,STOOQ:rubeur
3599,2010-01-21,2.3856,2.3856,2.3856,2.3856,0.0,0.0,USD,STOOQ:rubeur
3600,2010-01-22,2.3735,2.3735,2.3735,2.3735,0.0,0.0,USD,STOOQ:rubeur
3601,2010-01-25,2.3542,2.3542,2.3542,2.3542,0.0,0.0,USD,STOOQ:rubeur
3602,2010-01-26,2.3408,2.3408,2.3408,2.3408,0.0,0.0,USD,STOOQ:rubeur
3603,2010-01-27,2.346,2.346,2.346,2.346,0.0,0.0,USD,STOOQ:rubeur
3604,2010-01-28,2.3554,2.3554,2.3554,2.3554,0.0,0.0,USD,STOOQ:rubeur
3605,2010-01-29,2.3562,2.3562,2.3562,2.3562,0.0,0.0,USD,STOOQ:rubeur
3606,2010-02-01,2.3704,2.3704,2.3704,2.3704,0.0,0.0,USD,STOOQ:rubeur
3607,2010-02-02,2.379,2.379,2.379,2.379,0.0,0.0,USD,STOOQ:rubeur
3608,2010-02-03,2.3885,2.3885,2.3885,2.3885,0.0,0.0,USD,STOOQ:rubeur
3609,2010-02-04,2.4,2.4,2.4,2.4,0.0,0.0,USD,STOOQ:rubeur
3610,2010-02-05,2.3973,2.3973,2.3973,2.3973,0.0,0.0,USD,STOOQ:rubeur
3611,2010-02-08,2.3952,2.3952,2.3952,2.3952,0.0,0.0,USD,STOOQ:rubeur
3612,2010-02-09,2.3958,2.3958,2.3958,2.3958,0.0,0.0,USD,STOOQ:rubeur
3613,2010-02-10,2.3993,2.3993,2.3993,2.3993,0.0,0.0,USD,STOOQ:rubeur
3614,2010-02-11,2.4144,2.4144,2.4144,2.4144,0.0,0.0,USD,STOOQ:rubeur
3615,2010-02-12,2.4379,2.4379,2.4379,2.4379,0.0,0.0,USD,STOOQ:rubeur
3616,2010-02-15,2.4312,2.4312,2.4312,2.4312,0.0,0.0,USD,STOOQ:rubeur
3617,2010-02-16,2.4298,2.4298,2.4298,2.4298,0.0,0.0,USD,STOOQ:rubeur
3618,2010-02-17,2.4249,2.4249,2.4249,2.4249,0.0,0.0,USD,STOOQ:rubeur
3619,2010-02-18,2.4439,2.4439,2.4439,2.4439,0.0,0.0,USD,STOOQ:rubeur
3620,2010-02-19,2.4581,2.4581,2.4581,2.4581,0.0,0.0,USD,STOOQ:rubeur
3621,2010-02-22,2.4427,2.4427,2.4427,2.4427,0.0,0.0,USD,STOOQ:rubeur
3622,2010-02-23,2.4401,2.4401,2.4401,2.4401,0.0,0.0,USD,STOOQ:rubeur
3623,2010-02-24,2.4591,2.4591,2.4591,2.4591,0.0,0.0,USD,STOOQ:rubeur
3624,2010-02-25,2.4666,2.4666,2.4666,2.4666,0.0,0.0,USD,STOOQ:rubeur
3625,2010-02-26,2.4517,2.4517,2.4517,2.4517,0.0,0.0,USD,STOOQ:rubeur
3626,2010-03-01,2.4541,2.4541,2.4541,2.4541,0.0,0.0,USD,STOOQ:rubeur
3627,2010-03-02,2.4692,2.4692,2.4692,2.4692,0.0,0.0,USD,STOOQ:rubeur
3628,2010-03-03,2.4574,2.4574,2.4574,2.4574,0.0,0.0,USD,STOOQ:rubeur
3629,2010-03-04,2.4552,2.4552,2.4552,2.4552,0.0,0.0,USD,STOOQ:rubeur
3630,2010-03-05,2.466,2.466,2.466,2.466,0.0,0.0,USD,STOOQ:rubeur
3631,2010-03-08,2.463,2.463,2.463,2.463,0.0,0.0,USD,STOOQ:rubeur
3632,2010-03-09,2.4719,2.4719,2.4719,2.4719,0.0,0.0,USD,STOOQ:rubeur
3633,2010-03-10,2.4748,2.4748,2.4748,2.4748,0.0,0.0,USD,STOOQ:rubeur
3634,2010-03-11,2.4842,2.4842,2.4842,2.4842,0.0,0.0,USD,STOOQ:rubeur
3635,2010-03-12,2.4793,2.4793,2.4793,2.4793,0.0,0.0,USD,STOOQ:rubeur
3636,2010-03-15,2.484,2.484,2.484,2.484,0.0,0.0,USD,STOOQ:rubeur
3637,2010-03-16,2.4852,2.4852,2.4852,2.4852,0.0,0.0,USD,STOOQ:rubeur
3638,2010-03-17,2.4894,2.4894,2.4894,2.4894,0.0,0.0,USD,STOOQ:rubeur
3639,2010-03-18,2.4998,2.4998,2.4998,2.4998,0.0,0.0,USD,STOOQ:rubeur
3640,2010-03-19,2.5161,2.5161,2.5161,2.5161,0.0,0.0,USD,STOOQ:rubeur
3641,2010-03-22,2.522,2.522,2.522,2.522,0.0,0.0,USD,STOOQ:rubeur
3642,2010-03-23,2.5126,2.5126,2.5126,2.5126,0.0,0.0,USD,STOOQ:rubeur
3643,2010-03-24,2.5228,2.5228,2.5228,2.5228,0.0,0.0,USD,STOOQ:rubeur
3644,2010-03-25,2.5294,2.5294,2.5294,2.5294,0.0,0.0,USD,STOOQ:rubeur
3645,2010-03-26,2.5273,2.5273,2.5273,2.5273,0.0,0.0,USD,STOOQ:rubeur
3646,2010-03-29,2.5097,2.5097,2.5097,2.5097,0.0,0.0,USD,STOOQ:rubeur
3647,2010-03-30,2.5203,2.5203,2.5203,2.5203,0.0,0.0,USD,STOOQ:rubeur
3648,2010-03-31,2.5193,2.5193,2.5193,2.5193,0.0,0.0,USD,STOOQ:rubeur
3649,2010-04-01,2.519,2.519,2.519,2.519,0.0,0.0,USD,STOOQ:rubeur
3650,2010-04-02,2.5237,2.5237,2.5237,2.5237,0.0,0.0,USD,STOOQ:rubeur
3651,2010-04-06,2.5472,2.5472,2.5472,2.5472,0.0,0.0,USD,STOOQ:rubeur
3652,2010-04-07,2.5483,2.5483,2.5483,2.5483,0.0,0.0,USD,STOOQ:rubeur
3653,2010-04-08,2.5541,2.5541,2.5541,2.5541,0.0,0.0,USD,STOOQ:rubeur
3654,2010-04-09,2.5465,2.5465,2.5465,2.5465,0.0,0.0,USD,STOOQ:rubeur
3655,2010-04-12,2.5341,2.5341,2.5341,2.5341,0.0,0.0,USD,STOOQ:rubeur
3656,2010-04-13,2.5339,2.5339,2.5339,2.5339,0.0,0.0,USD,STOOQ:rubeur
3657,2010-04-14,2.5272,2.5272,2.5272,2.5272,0.0,0.0,USD,STOOQ:rubeur
3658,2010-04-15,2.5388,2.5388,2.5388,2.5388,0.0,0.0,USD,STOOQ:rubeur
3659,2010-04-16,2.5436,2.5436,2.5436,2.5436,0.0,0.0,USD,STOOQ:rubeur
3660,2010-04-19,2.5455,2.5455,2.5455,2.5455,0.0,0.0,USD,STOOQ:rubeur
3661,2010-04-20,2.5463,2.5463,2.5463,2.5463,0.0,0.0,USD,STOOQ:rubeur
3662,2010-04-21,2.5607,2.5607,2.5607,2.5607,0.0,0.0,USD,STOOQ:rubeur
3663,2010-04-22,2.5613,2.5613,2.5613,2.5613,0.0,0.0,USD,STOOQ:rubeur
3664,2010-04-23,2.5719,2.5719,2.5719,2.5719,0.0,0.0,USD,STOOQ:rubeur
3665,2010-04-26,2.5796,2.5796,2.5796,2.5796,0.0,0.0,USD,STOOQ:rubeur
3666,2010-04-27,2.5741,2.5741,2.5741,2.5741,0.0,0.0,USD,STOOQ:rubeur
3667,2010-04-28,2.5864,2.5864,2.5864,2.5864,0.0,0.0,USD,STOOQ:rubeur
3668,2010-04-29,2.5807,2.5807,2.5807,2.5807,0.0,0.0,USD,STOOQ:rubeur
3669,2010-04-30,2.5807,2.5807,2.5807,2.5807,0.0,0.0,USD,STOOQ:rubeur
3670,2010-05-04,2.5922,2.5922,2.5922,2.5922,0.0,0.0,USD,STOOQ:rubeur
3671,2010-05-05,2.5961,2.5961,2.5961,2.5961,0.0,0.0,USD,STOOQ:rubeur
3672,2010-05-06,2.585,2.585,2.585,2.585,0.0,0.0,USD,STOOQ:rubeur
3673,2010-05-07,2.564,2.564,2.564,2.564,0.0,0.0,USD,STOOQ:rubeur
3674,2010-05-10,2.5651,2.5651,2.5651,2.5651,0.0,0.0,USD,STOOQ:rubeur
3675,2010-05-11,2.6013,2.6013,2.6013,2.6013,0.0,0.0,USD,STOOQ:rubeur
3676,2010-05-12,2.6191,2.6191,2.6191,2.6191,0.0,0.0,USD,STOOQ:rubeur
3677,2010-05-13,2.6521,2.6521,2.6521,2.6521,0.0,0.0,USD,STOOQ:rubeur
3678,2010-05-14,2.6498,2.6498,2.6498,2.6498,0.0,0.0,USD,STOOQ:rubeur
3679,2010-05-17,2.6563,2.6563,2.6563,2.6563,0.0,0.0,USD,STOOQ:rubeur
3680,2010-05-18,2.66,2.66,2.66,2.66,0.0,0.0,USD,STOOQ:rubeur
3681,2010-05-19,2.6652,2.6652,2.6652,2.6652,0.0,0.0,USD,STOOQ:rubeur
3682,2010-05-20,2.6241,2.6241,2.6241,2.6241,0.0,0.0,USD,STOOQ:rubeur
3683,2010-05-21,2.5707,2.5707,2.5707,2.5707,0.0,0.0,USD,STOOQ:rubeur
3684,2010-05-24,2.5909,2.5909,2.5909,2.5909,0.0,0.0,USD,STOOQ:rubeur
3685,2010-05-25,2.5926,2.5926,2.5926,2.5926,0.0,0.0,USD,STOOQ:rubeur
3686,2010-05-26,2.5988,2.5988,2.5988,2.5988,0.0,0.0,USD,STOOQ:rubeur
3687,2010-05-27,2.6363,2.6363,2.6363,2.6363,0.0,0.0,USD,STOOQ:rubeur
3688,2010-05-28,2.6434,2.6434,2.6434,2.6434,0.0,0.0,USD,STOOQ:rubeur
3689,2010-05-31,2.6417,2.6417,2.6417,2.6417,0.0,0.0,USD,STOOQ:rubeur
3690,2010-06-01,2.6306,2.6306,2.6306,2.6306,0.0,0.0,USD,STOOQ:rubeur
3691,2010-06-02,2.6257,2.6257,2.6257,2.6257,0.0,0.0,USD,STOOQ:rubeur
3692,2010-06-04,2.6436,2.6436,2.6436,2.6436,0.0,0.0,USD,STOOQ:rubeur
3693,2010-06-07,2.6315,2.6315,2.6315,2.6315,0.0,0.0,USD,STOOQ:rubeur
3694,2010-06-08,2.636,2.636,2.636,2.636,0.0,0.0,USD,STOOQ:rubeur
3695,2010-06-09,2.6316,2.6316,2.6316,2.6316,0.0,0.0,USD,STOOQ:rubeur
3696,2010-06-10,2.6199,2.6199,2.6199,2.6199,0.0,0.0,USD,STOOQ:rubeur
3697,2010-06-11,2.6229,2.6229,2.6229,2.6229,0.0,0.0,USD,STOOQ:rubeur
3698,2010-06-14,2.6177,2.6177,2.6177,2.6177,0.0,0.0,USD,STOOQ:rubeur
3699,2010-06-15,2.6076,2.6076,2.6076,2.6076,0.0,0.0,USD,STOOQ:rubeur
3700,2010-06-16,2.6074,2.6074,2.6074,2.6074,0.0,0.0,USD,STOOQ:rubeur
3701,2010-06-17,2.6169,2.6169,2.6169,2.6169,0.0,0.0,USD,STOOQ:rubeur
3702,2010-06-18,2.6122,2.6122,2.6122,2.6122,0.0,0.0,USD,STOOQ:rubeur
3703,2010-06-21,2.6179,2.6179,2.6179,2.6179,0.0,0.0,USD,STOOQ:rubeur
3704,2010-06-22,2.6298,2.6298,2.6298,2.6298,0.0,0.0,USD,STOOQ:rubeur
3705,2010-06-23,2.624,2.624,2.624,2.624,0.0,0.0,USD,STOOQ:rubeur
3706,2010-06-24,2.6176,2.6176,2.6176,2.6176,0.0,0.0,USD,STOOQ:rubeur
3707,2010-06-25,2.6132,2.6132,2.6132,2.6132,0.0,0.0,USD,STOOQ:rubeur
3708,2010-06-28,2.6077,2.6077,2.6077,2.6077,0.0,0.0,USD,STOOQ:rubeur
3709,2010-06-29,2.6219,2.6219,2.6219,2.6219,0.0,0.0,USD,STOOQ:rubeur
3710,2010-06-30,2.6195,2.6195,2.6195,2.6195,0.0,0.0,USD,STOOQ:rubeur
3711,2010-07-01,2.6006,2.6006,2.6006,2.6006,0.0,0.0,USD,STOOQ:rubeur
3712,2010-07-02,2.5695,2.5695,2.5695,2.5695,0.0,0.0,USD,STOOQ:rubeur
3713,2010-07-05,2.5626,2.5626,2.5626,2.5626,0.0,0.0,USD,STOOQ:rubeur
3714,2010-07-06,2.5541,2.5541,2.5541,2.5541,0.0,0.0,USD,STOOQ:rubeur
3715,2010-07-07,2.554,2.554,2.554,2.554,0.0,0.0,USD,STOOQ:rubeur
3716,2010-07-08,2.5525,2.5525,2.5525,2.5525,0.0,0.0,USD,STOOQ:rubeur
3717,2010-07-09,2.5606,2.5606,2.5606,2.5606,0.0,0.0,USD,STOOQ:rubeur
3718,2010-07-12,2.5795,2.5795,2.5795,2.5795,0.0,0.0,USD,STOOQ:rubeur
3719,2010-07-13,2.5874,2.5874,2.5874,2.5874,0.0,0.0,USD,STOOQ:rubeur
3720,2010-07-14,2.5736,2.5736,2.5736,2.5736,0.0,0.0,USD,STOOQ:rubeur
3721,2010-07-15,2.5591,2.5591,2.5591,2.5591,0.0,0.0,USD,STOOQ:rubeur
3722,2010-07-16,2.5367,2.5367,2.5367,2.5367,0.0,0.0,USD,STOOQ:rubeur
