,high,low,open,close,volume,date,capitalization,currency,secid
653,161.9499969482422,161.4499969482422,161.4600067138672,161.91000366210938,136020000,1990-04-10,0.0,USD,yahoo:^RUT
654,162.1699981689453,161.85000610351562,161.9199981689453,162.1699981689453,141080000,1990-04-11,0.0,USD,yahoo:^RUT
655,162.6300048828125,162.1699981689453,162.1699981689453,162.5800018310547,142470000,1990-04-12,0.0,USD,yahoo:^RUT
656,163.05999755859375,162.41000366210938,162.57000732421875,162.52000427246094,142810000,1990-04-16,0.0,USD,yahoo:^RUT
657,162.52999877929688,161.7100067138672,162.52999877929688,162.24000549316406,127990000,1990-04-17,0.0,USD,yahoo:^RUT
658,162.44000244140625,161.1699981689453,162.25,161.39999389648438,147130000,1990-04-18,0.0,USD,yahoo:^RUT
659,161.39999389648438,160.72000122070312,161.39999389648438,160.82000732421875,152930000,1990-04-19,0.0,USD,yahoo:^RUT
660,160.92999267578125,159.6300048828125,160.80999755859375,160.05999755859375,174260000,1990-04-20,0.0,USD,yahoo:^RUT
661,160.0800018310547,158.05999755859375,160.0500030517578,158.47999572753906,136150000,1990-04-23,0.0,USD,yahoo:^RUT
662,159.0,158.2100067138672,158.47999572753906,158.36000061035156,137360000,1990-04-24,0.0,USD,yahoo:^RUT
663,158.6300048828125,158.3300018310547,158.33999633789062,158.6199951171875,133480000,1990-04-25,0.0,USD,yahoo:^RUT
664,159.07000732421875,158.30999755859375,158.6300048828125,158.72999572753906,141330000,1990-04-26,0.0,USD,yahoo:^RUT
665,158.7899932861328,157.66000366210938,158.72000122070312,157.82000732421875,130630000,1990-04-27,0.0,USD,yahoo:^RUT
666,158.08999633789062,157.41000366210938,157.8000030517578,158.08999633789062,122750000,1990-04-30,0.0,USD,yahoo:^RUT
667,158.5399932861328,158.08999633789062,158.08999633789062,158.49000549316406,149020000,1990-05-01,0.0,USD,yahoo:^RUT
668,159.13999938964844,158.5,158.5,159.1300048828125,141610000,1990-05-02,0.0,USD,yahoo:^RUT
669,159.9600067138672,159.1199951171875,159.1199951171875,159.72000122070312,145560000,1990-05-03,0.0,USD,yahoo:^RUT
670,160.38999938964844,159.7100067138672,159.7100067138672,160.38999938964844,140550000,1990-05-04,0.0,USD,yahoo:^RUT
671,160.74000549316406,160.38999938964844,160.39999389648438,160.72999572753906,132760000,1990-05-07,0.0,USD,yahoo:^RUT
672,160.92999267578125,160.64999389648438,160.72999572753906,160.69000244140625,144230000,1990-05-08,0.0,USD,yahoo:^RUT
673,161.1300048828125,160.7899932861328,160.89999389648438,161.0800018310547,152220000,1990-05-09,0.0,USD,yahoo:^RUT
674,161.67999267578125,160.9199981689453,161.05999755859375,161.6699981689453,158460000,1990-05-10,0.0,USD,yahoo:^RUT
675,163.13999938964844,161.67999267578125,161.67999267578125,163.1199951171875,234040000,1990-05-11,0.0,USD,yahoo:^RUT
676,164.22000122070312,163.1300048828125,163.1300048828125,163.83999633789062,225410000,1990-05-14,0.0,USD,yahoo:^RUT
677,163.86000061035156,163.39999389648438,163.85000610351562,163.66000366210938,165730000,1990-05-15,0.0,USD,yahoo:^RUT
678,163.86000061035156,163.1300048828125,163.66000366210938,163.86000061035156,159810000,1990-05-16,0.0,USD,yahoo:^RUT
679,164.91000366210938,163.85000610351562,163.8699951171875,164.80999755859375,164770000,1990-05-17,0.0,USD,yahoo:^RUT
680,165.44000244140625,164.6300048828125,164.91000366210938,165.44000244140625,162520000,1990-05-18,0.0,USD,yahoo:^RUT
681,166.64999389648438,165.4199981689453,165.42999267578125,166.64999389648438,166280000,1990-05-21,0.0,USD,yahoo:^RUT
682,167.41000366210938,166.6300048828125,166.64999389648438,167.22000122070312,203350000,1990-05-22,0.0,USD,yahoo:^RUT
683,167.80999755859375,166.97000122070312,167.22000122070312,167.8000030517578,172330000,1990-05-23,0.0,USD,yahoo:^RUT
684,168.25,167.77000427246094,167.80999755859375,167.94000244140625,155140000,1990-05-24,0.0,USD,yahoo:^RUT
685,168.0500030517578,166.80999755859375,168.0500030517578,167.2899932861328,120250000,1990-05-25,0.0,USD,yahoo:^RUT
686,168.1999969482422,167.27000427246094,167.3000030517578,168.1999969482422,137410000,1990-05-29,0.0,USD,yahoo:^RUT
687,168.92999267578125,168.1999969482422,168.1999969482422,168.6699981689453,199540000,1990-05-30,0.0,USD,yahoo:^RUT
688,169.11000061035156,168.3000030517578,168.67999267578125,168.91000366210938,165690000,1990-05-31,0.0,USD,yahoo:^RUT
689,169.8300018310547,168.91000366210938,168.91000366210938,169.6999969482422,187860000,1990-06-01,0.0,USD,yahoo:^RUT
690,170.64999389648438,169.5800018310547,169.7100067138672,170.6199951171875,175520000,1990-06-04,0.0,USD,yahoo:^RUT
691,171.0800018310547,170.10000610351562,170.6300048828125,170.22999572753906,199720000,1990-06-05,0.0,USD,yahoo:^RUT
692,170.22999572753906,169.69000244140625,170.22999572753906,169.91000366210938,164030000,1990-06-06,0.0,USD,yahoo:^RUT
693,170.2899932861328,169.3300018310547,169.89999389648438,169.8000030517578,160360000,1990-06-07,0.0,USD,yahoo:^RUT
694,169.80999755859375,168.50999450683594,169.8000030517578,168.92999267578125,142600000,1990-06-08,0.0,USD,yahoo:^RUT
695,169.08999633789062,168.41000366210938,168.92999267578125,169.08999633789062,119550000,1990-06-11,0.0,USD,yahoo:^RUT
696,170.02999877929688,169.0800018310547,169.08999633789062,170.02999877929688,157100000,1990-06-12,0.0,USD,yahoo:^RUT
697,170.97999572753906,170.02999877929688,170.02999877929688,170.8699951171875,158910000,1990-06-13,0.0,USD,yahoo:^RUT
698,170.8800048828125,170.25999450683594,170.8699951171875,170.6300048828125,135770000,1990-06-14,0.0,USD,yahoo:^RUT
699,170.9600067138672,170.3000030517578,170.6300048828125,170.89999389648438,205130000,1990-06-15,0.0,USD,yahoo:^RUT
700,170.89999389648438,168.67999267578125,170.89999389648438,168.72000122070312,133470000,1990-06-18,0.0,USD,yahoo:^RUT
701,168.74000549316406,168.3800048828125,168.72999572753906,168.3800048828125,134930000,1990-06-19,0.0,USD,yahoo:^RUT
702,168.74000549316406,167.9499969482422,168.3699951171875,168.1199951171875,137420000,1990-06-20,0.0,USD,yahoo:^RUT
703,168.4499969482422,168.0,168.2100067138672,168.44000244140625,138570000,1990-06-21,0.0,USD,yahoo:^RUT
704,168.82000732421875,168.0,168.44000244140625,168.00999450683594,172570000,1990-06-22,0.0,USD,yahoo:^RUT
705,168.1300048828125,167.10000610351562,168.0,167.1300048828125,133100000,1990-06-25,0.0,USD,yahoo:^RUT
706,167.66000366210938,166.8699951171875,167.1300048828125,166.88999938964844,141420000,1990-06-26,0.0,USD,yahoo:^RUT
707,167.25,166.52999877929688,166.8800048828125,167.24000549316406,146620000,1990-06-27,0.0,USD,yahoo:^RUT
708,168.41000366210938,167.24000549316406,167.24000549316406,168.41000366210938,136120000,1990-06-28,0.0,USD,yahoo:^RUT
709,169.13999938964844,168.39999389648438,168.39999389648438,169.1199951171875,145510000,1990-06-29,0.0,USD,yahoo:^RUT
710,169.1199951171875,168.67999267578125,169.1199951171875,169.0,130200000,1990-07-02,0.0,USD,yahoo:^RUT
711,169.00999450683594,168.72000122070312,169.0,168.94000244140625,130050000,1990-07-03,0.0,USD,yahoo:^RUT
712,168.94000244140625,167.82000732421875,168.94000244140625,168.02000427246094,128320000,1990-07-05,0.0,USD,yahoo:^RUT
713,168.1999969482422,167.60000610351562,168.00999450683594,168.1999969482422,111730000,1990-07-06,0.0,USD,yahoo:^RUT
714,168.30999755859375,167.88999938964844,168.1999969482422,168.11000061035156,119390000,1990-07-09,0.0,USD,yahoo:^RUT
715,168.22999572753906,167.6300048828125,168.1199951171875,167.69000244140625,147630000,1990-07-10,0.0,USD,yahoo:^RUT
716,168.67999267578125,167.67999267578125,167.67999267578125,168.66000366210938,162220000,1990-07-11,0.0,USD,yahoo:^RUT
717,169.42999267578125,168.5800018310547,168.6699981689453,169.42999267578125,211510000,1990-07-12,0.0,USD,yahoo:^RUT
718,170.47000122070312,169.4199981689453,169.42999267578125,170.0399932861328,215600000,1990-07-13,0.0,USD,yahoo:^RUT
719,170.22999572753906,169.8699951171875,170.05999755859375,169.97000122070312,149450000,1990-07-16,0.0,USD,yahoo:^RUT
720,170.0399932861328,168.49000549316406,170.02999877929688,168.88999938964844,176790000,1990-07-17,0.0,USD,yahoo:^RUT
721,168.9199981689453,167.52000427246094,168.88999938964844,167.86000061035156,168760000,1990-07-18,0.0,USD,yahoo:^RUT
722,167.86000061035156,166.42999267578125,167.86000061035156,167.02000427246094,161990000,1990-07-19,0.0,USD,yahoo:^RUT
723,167.5500030517578,166.80999755859375,167.0399932861328,166.82000732421875,177810000,1990-07-20,0.0,USD,yahoo:^RUT
724,166.82000732421875,161.89999389648438,166.82000732421875,162.8699951171875,209030000,1990-07-23,0.0,USD,yahoo:^RUT
725,163.24000549316406,162.19000244140625,162.88999938964844,163.24000549316406,181920000,1990-07-24,0.0,USD,yahoo:^RUT
726,163.7899932861328,163.19000244140625,163.25,163.69000244140625,163530000,1990-07-25,0.0,USD,yahoo:^RUT
727,164.5500030517578,163.67999267578125,163.69000244140625,164.0800018310547,155040000,1990-07-26,0.0,USD,yahoo:^RUT
728,164.08999633789062,162.97999572753906,164.0800018310547,163.1699981689453,149070000,1990-07-27,0.0,USD,yahoo:^RUT
729,163.1699981689453,161.4499969482422,163.1699981689453,161.9499969482422,146470000,1990-07-30,0.0,USD,yahoo:^RUT
730,162.16000366210938,161.22000122070312,161.9499969482422,161.50999450683594,173810000,1990-07-31,0.0,USD,yahoo:^RUT
731,161.64999389648438,160.52000427246094,161.5,160.75999450683594,176810000,1990-08-01,0.0,USD,yahoo:^RUT
732,160.77999877929688,158.14999389648438,160.77999877929688,158.5800018310547,253090000,1990-08-02,0.0,USD,yahoo:^RUT
733,158.60000610351562,152.27999877929688,158.60000610351562,154.35000610351562,292360000,1990-08-03,0.0,USD,yahoo:^RUT
734,154.35000610351562,148.74000549316406,154.35000610351562,149.00999450683594,240400000,1990-08-06,0.0,USD,yahoo:^RUT
735,150.47999572753906,149.00999450683594,149.02000427246094,149.1999969482422,231580000,1990-08-07,0.0,USD,yahoo:^RUT
736,151.1699981689453,149.2100067138672,149.2100067138672,151.1199951171875,190400000,1990-08-08,0.0,USD,yahoo:^RUT
737,152.5399932861328,151.1199951171875,151.1199951171875,152.5399932861328,155810000,1990-08-09,0.0,USD,yahoo:^RUT
738,153.52000427246094,150.57000732421875,152.52999877929688,150.83999633789062,145340000,1990-08-10,0.0,USD,yahoo:^RUT
739,150.83999633789062,149.7899932861328,150.83999633789062,150.1199951171875,122820000,1990-08-13,0.0,USD,yahoo:^RUT
740,151.13999938964844,150.41000366210938,150.41000366210938,151.13999938964844,130320000,1990-08-14,0.0,USD,yahoo:^RUT
741,151.86000061035156,151.10000610351562,151.14999389648438,151.3000030517578,135210000,1990-08-15,0.0,USD,yahoo:^RUT
742,151.30999755859375,148.4199981689453,151.30999755859375,148.47000122070312,138850000,1990-08-16,0.0,USD,yahoo:^RUT
743,148.49000549316406,144.72000122070312,148.47000122070312,145.63999938964844,212560000,1990-08-17,0.0,USD,yahoo:^RUT
744,145.69000244140625,144.16000366210938,145.63999938964844,144.16000366210938,129630000,1990-08-20,0.0,USD,yahoo:^RUT
745,144.16000366210938,140.0399932861328,144.16000366210938,140.77999877929688,194630000,1990-08-21,0.0,USD,yahoo:^RUT
746,141.32000732421875,138.92999267578125,140.7899932861328,139.0,175550000,1990-08-22,0.0,USD,yahoo:^RUT
747,138.99000549316406,132.74000549316406,138.99000549316406,132.9199981689453,250440000,1990-08-23,0.0,USD,yahoo:^RUT
748,134.36000061035156,132.89999389648438,132.89999389648438,134.22000122070312,199040000,1990-08-24,0.0,USD,yahoo:^RUT
749,138.82000732421875,134.2100067138672,134.2100067138672,138.6699981689453,160150000,1990-08-27,0.0,USD,yahoo:^RUT
750,139.58999633789062,138.52999877929688,138.6699981689453,139.57000732421875,127660000,1990-08-28,0.0,USD,yahoo:^RUT
751,140.36000061035156,139.38999938964844,139.55999755859375,140.0500030517578,134240000,1990-08-29,0.0,USD,yahoo:^RUT
752,140.3300018310547,139.22999572753906,140.0500030517578,139.32000732421875,120890000,1990-08-30,0.0,USD,yahoo:^RUT
753,139.6199951171875,139.11000061035156,139.30999755859375,139.50999450683594,96480000,1990-08-31,0.0,USD,yahoo:^RUT
754,139.5,138.50999450683594,139.5,139.11000061035156,92940000,1990-09-04,0.0,USD,yahoo:^RUT
755,140.02000427246094,139.11000061035156,139.11000061035156,140.02000427246094,120610000,1990-09-05,0.0,USD,yahoo:^RUT
756,140.08999633789062,139.0399932861328,140.02000427246094,139.33999633789062,125620000,1990-09-06,0.0,USD,yahoo:^RUT
757,140.11000061035156,137.19000244140625,139.35000610351562,140.11000061035156,123800000,1990-09-07,0.0,USD,yahoo:^RUT
758,141.02000427246094,140.11000061035156,140.11000061035156,140.3300018310547,119730000,1990-09-10,0.0,USD,yahoo:^RUT
759,140.36000061035156,139.47000122070312,140.32000732421875,139.77999877929688,113220000,1990-09-11,0.0,USD,yahoo:^RUT
760,140.1699981689453,139.4600067138672,139.7899932861328,139.88999938964844,129890000,1990-09-12,0.0,USD,yahoo:^RUT
761,139.9600067138672,138.6300048828125,139.8800048828125,138.7100067138672,123370000,1990-09-13,0.0,USD,yahoo:^RUT
762,138.7100067138672,137.58999633789062,138.7100067138672,137.88999938964844,133390000,1990-09-14,0.0,USD,yahoo:^RUT
763,137.88999938964844,137.22999572753906,137.88999938964844,137.47000122070312,110600000,1990-09-17,0.0,USD,yahoo:^RUT
764,137.47999572753906,136.44000244140625,137.47999572753906,136.89999389648438,141130000,1990-09-18,0.0,USD,yahoo:^RUT
765,137.07000732421875,136.60000610351562,136.89999389648438,136.77000427246094,147530000,1990-09-19,0.0,USD,yahoo:^RUT
766,136.77999877929688,134.49000549316406,136.77999877929688,134.7100067138672,145100000,1990-09-20,0.0,USD,yahoo:^RUT
767,134.6999969482422,133.22999572753906,134.6999969482422,133.74000549316406,201050000,1990-09-21,0.0,USD,yahoo:^RUT
768,133.75999450683594,130.0399932861328,133.75,130.3699951171875,162210000,1990-09-24,0.0,USD,yahoo:^RUT
769,130.52000427246094,129.8300018310547,130.38999938964844,130.52000427246094,155940000,1990-09-25,0.0,USD,yahoo:^RUT
770,130.5800018310547,128.44000244140625,130.52000427246094,128.64999389648438,155570000,1990-09-26,0.0,USD,yahoo:^RUT
771,129.14999389648438,125.91999816894531,128.66000366210938,126.18000030517578,182690000,1990-09-27,0.0,USD,yahoo:^RUT
772,126.75,124.44999694824219,126.16999816894531,126.69999694824219,201010000,1990-09-28,0.0,USD,yahoo:^RUT
773,128.42999267578125,126.73999786376953,126.73999786376953,128.4199981689453,202210000,1990-10-01,0.0,USD,yahoo:^RUT
774,129.9600067138672,128.41000366210938,128.41000366210938,129.05999755859375,188360000,1990-10-02,0.0,USD,yahoo:^RUT
775,129.07000732421875,127.9000015258789,129.07000732421875,128.05999755859375,135490000,1990-10-03,0.0,USD,yahoo:^RUT
776,128.0800018310547,127.37999725341797,128.07000732421875,127.72000122070312,145410000,1990-10-04,0.0,USD,yahoo:^RUT
777,127.69999694824219,126.04000091552734,127.69999694824219,126.83999633789062,153380000,1990-10-05,0.0,USD,yahoo:^RUT
778,127.37999725341797,126.5999984741211,126.83000183105469,126.91000366210938,99470000,1990-10-08,0.0,USD,yahoo:^RUT
779,126.91999816894531,124.23999786376953,126.91999816894531,124.33999633789062,145610000,1990-10-09,0.0,USD,yahoo:^RUT
780,124.33999633789062,122.6500015258789,124.33999633789062,122.77999877929688,167890000,1990-10-10,0.0,USD,yahoo:^RUT
781,122.87000274658203,119.73999786376953,122.77999877929688,120.0199966430664,180060000,1990-10-11,0.0,USD,yahoo:^RUT
782,120.47000122070312,119.62000274658203,120.0199966430664,120.37999725341797,187940000,1990-10-12,0.0,USD,yahoo:^RUT
783,120.87999725341797,119.93000030517578,120.37999725341797,120.44000244140625,164980000,1990-10-15,0.0,USD,yahoo:^RUT
784,120.56999969482422,119.2300033569336,120.43000030517578,119.31999969482422,149570000,1990-10-16,0.0,USD,yahoo:^RUT
785,119.66999816894531,119.12999725341797,119.31999969482422,119.4800033569336,161260000,1990-10-17,0.0,USD,yahoo:^RUT
786,120.95999908447266,119.48999786376953,119.48999786376953,120.95999908447266,204110000,1990-10-18,0.0,USD,yahoo:^RUT
787,122.37000274658203,120.95999908447266,120.95999908447266,122.12000274658203,221480000,1990-10-19,0.0,USD,yahoo:^RUT
788,122.80000305175781,121.5999984741211,122.11000061035156,121.5999984741211,152650000,1990-10-22,0.0,USD,yahoo:^RUT
789,122.44999694824219,121.5999984741211,121.61000061035156,122.27999877929688,146300000,1990-10-23,0.0,USD,yahoo:^RUT
790,122.44000244140625,121.8499984741211,122.27999877929688,122.25,149290000,1990-10-24,0.0,USD,yahoo:^RUT
791,122.68000030517578,122.08000183105469,122.26000213623047,122.38999938964844,141460000,1990-10-25,0.0,USD,yahoo:^RUT
792,122.38999938964844,120.76000213623047,122.38999938964844,120.86000061035156,130190000,1990-10-26,0.0,USD,yahoo:^RUT
793,121.01000213623047,119.54000091552734,120.86000061035156,119.69000244140625,133980000,1990-10-29,0.0,USD,yahoo:^RUT
794,119.69000244140625,118.51000213623047,119.68000030517578,118.81999969482422,153450000,1990-10-30,0.0,USD,yahoo:^RUT
795,119.16999816894531,118.62000274658203,118.81999969482422,118.83000183105469,156060000,1990-10-31,0.0,USD,yahoo:^RUT
796,118.95999908447266,118.44999694824219,118.8499984741211,118.91000366210938,159270000,1990-11-01,0.0,USD,yahoo:^RUT
797,120.36000061035156,118.91000366210938,118.91000366210938,120.36000061035156,168700000,1990-11-02,0.0,USD,yahoo:^RUT
798,121.29000091552734,120.33999633789062,120.3499984741211,121.29000091552734,147510000,1990-11-05,0.0,USD,yahoo:^RUT
799,121.62999725341797,121.12000274658203,121.27999877929688,121.30000305175781,141130000,1990-11-06,0.0,USD,yahoo:^RUT
800,121.33000183105469,120.19000244140625,121.30999755859375,120.3499984741211,149130000,1990-11-07,0.0,USD,yahoo:^RUT
801,120.45999908447266,119.91000366210938,120.36000061035156,120.16000366210938,155570000,1990-11-08,0.0,USD,yahoo:^RUT
802,121.30000305175781,120.16000366210938,120.16000366210938,121.30000305175781,145160000,1990-11-09,0.0,USD,yahoo:^RUT
803,123.2300033569336,121.30000305175781,121.30000305175781,123.2300033569336,161390000,1990-11-12,0.0,USD,yahoo:^RUT
804,123.66999816894531,122.97000122070312,123.22000122070312,123.6500015258789,160240000,1990-11-13,0.0,USD,yahoo:^RUT
805,124.73999786376953,123.55000305175781,123.63999938964844,124.73999786376953,179310000,1990-11-14,0.0,USD,yahoo:^RUT
806,124.76000213623047,124.13999938964844,124.73999786376953,124.30999755859375,151370000,1990-11-15,0.0,USD,yahoo:^RUT
807,124.4000015258789,123.87999725341797,124.30999755859375,124.25,165440000,1990-11-16,0.0,USD,yahoo:^RUT
808,124.79000091552734,124.2699966430664,124.2699966430664,124.7300033569336,140950000,1990-11-19,0.0,USD,yahoo:^RUT
809,124.83000183105469,123.83999633789062,124.7300033569336,124.12999725341797,161170000,1990-11-20,0.0,USD,yahoo:^RUT
810,124.1500015258789,123.33999633789062,124.13999938964844,124.02999877929688,140660000,1990-11-21,0.0,USD,yahoo:^RUT
811,124.33000183105469,123.87999725341797,124.04000091552734,124.26000213623047,63350000,1990-11-23,0.0,USD,yahoo:^RUT
812,124.26000213623047,123.41000366210938,124.26000213623047,123.98999786376953,131540000,1990-11-26,0.0,USD,yahoo:^RUT
813,125.23999786376953,123.98999786376953,123.98999786376953,125.23999786376953,147590000,1990-11-27,0.0,USD,yahoo:^RUT
814,126.22000122070312,125.23999786376953,125.25,125.98999786376953,145490000,1990-11-28,0.0,USD,yahoo:^RUT
815,126.12999725341797,125.69999694824219,126.0,126.0999984741211,140920000,1990-11-29,0.0,USD,yahoo:^RUT
816,127.5199966430664,125.76000213623047,126.11000061035156,127.51000213623047,192350000,1990-11-30,0.0,USD,yahoo:^RUT
817,128.27999877929688,127.5,127.5,128.14999389648438,177010000,1990-12-03,0.0,USD,yahoo:^RUT
818,128.72999572753906,127.95999908447266,128.16000366210938,128.72999572753906,185820000,1990-12-04,0.0,USD,yahoo:^RUT
819,130.6999969482422,128.7100067138672,128.72000122070312,130.6999969482422,205820000,1990-12-05,0.0,USD,yahoo:^RUT
820,132.77000427246094,130.7100067138672,130.7100067138672,131.1300048828125,256380000,1990-12-06,0.0,USD,yahoo:^RUT
821,131.17999267578125,130.50999450683594,131.1300048828125,130.9499969482422,164950000,1990-12-07,0.0,USD,yahoo:^RUT
822,130.94000244140625,130.19000244140625,130.94000244140625,130.6999969482422,138650000,1990-12-10,0.0,USD,yahoo:^RUT
823,130.69000244140625,129.69000244140625,130.69000244140625,129.8699951171875,145330000,1990-12-11,0.0,USD,yahoo:^RUT
824,130.5800018310547,129.60000610351562,129.85000610351562,130.57000732421875,182270000,1990-12-12,0.0,USD,yahoo:^RUT
825,130.99000549316406,130.57000732421875,130.57000732421875,130.9499969482422,162110000,1990-12-13,0.0,USD,yahoo:^RUT
826,130.94000244140625,129.58999633789062,130.94000244140625,130.1699981689453,150880000,1990-12-14,0.0,USD,yahoo:^RUT
827,130.1699981689453,128.75,130.1699981689453,129.1199951171875,118560000,1990-12-17,0.0,USD,yahoo:^RUT
828,129.97000122070312,129.10000610351562,129.1300048828125,129.9499969482422,176460000,1990-12-18,0.0,USD,yahoo:^RUT
829,130.5800018310547,129.9499969482422,129.9499969482422,130.5800018310547,180380000,1990-12-19,0.0,USD,yahoo:^RUT
830,130.72999572753906,129.8000030517578,130.57000732421875,130.72000122070312,174700000,1990-12-20,0.0,USD,yahoo:^RUT
831,130.92999267578125,130.41000366210938,130.72000122070312,130.85000610351562,233400000,1990-12-21,0.0,USD,yahoo:^RUT
832,130.86000061035156,130.1999969482422,130.86000061035156,130.4600067138672,57200000,1990-12-24,0.0,USD,yahoo:^RUT
833,130.8300018310547,130.3699951171875,130.4600067138672,130.8300018310547,78730000,1990-12-26,0.0,USD,yahoo:^RUT
834,130.82000732421875,130.30999755859375,130.75999450683594,130.6199951171875,102900000,1990-12-27,0.0,USD,yahoo:^RUT
835,130.6300048828125,130.02000427246094,130.61000061035156,130.4600067138672,111030000,1990-12-28,0.0,USD,yahoo:^RUT
836,132.1999969482422,129.94000244140625,130.44000244140625,132.1999969482422,114130000,1990-12-31,0.0,USD,yahoo:^RUT
837,132.19000244140625,131.38999938964844,132.19000244140625,131.64999389648438,126280000,1991-01-02,0.0,USD,yahoo:^RUT
838,131.63999938964844,130.2899932861328,131.63999938964844,130.35000610351562,141450000,1991-01-03,0.0,USD,yahoo:^RUT
839,130.35000610351562,129.69000244140625,130.35000610351562,130.2100067138672,140820000,1991-01-04,0.0,USD,yahoo:^RUT
840,130.1999969482422,128.16000366210938,130.1999969482422,128.1999969482422,130610000,1991-01-07,0.0,USD,yahoo:^RUT
841,128.19000244140625,127.36000061035156,128.19000244140625,127.56999969482422,143390000,1991-01-08,0.0,USD,yahoo:^RUT
842,128.72000122070312,126.66000366210938,127.56999969482422,126.70999908447266,191100000,1991-01-09,0.0,USD,yahoo:^RUT
843,127.55999755859375,126.56999969482422,126.72000122070312,127.55999755859375,124510000,1991-01-10,0.0,USD,yahoo:^RUT
844,127.6500015258789,127.30999755859375,127.55999755859375,127.62000274658203,123050000,1991-01-11,0.0,USD,yahoo:^RUT
845,127.5999984741211,124.5199966430664,127.5999984741211,125.38999938964844,120830000,1991-01-14,0.0,USD,yahoo:^RUT
846,125.38999938964844,124.91999816894531,125.37999725341797,125.25,109980000,1991-01-15,0.0,USD,yahoo:^RUT
847,126.80000305175781,125.08999633789062,125.26000213623047,126.80000305175781,134560000,1991-01-16,0.0,USD,yahoo:^RUT
848,131.11000061035156,126.80999755859375,126.80999755859375,130.25,318890000,1991-01-17,0.0,USD,yahoo:^RUT
849,130.24000549316406,129.2100067138672,130.24000549316406,129.83999633789062,226770000,1991-01-18,0.0,USD,yahoo:^RUT
850,130.33999633789062,129.02000427246094,129.8300018310547,130.33999633789062,136290000,1991-01-21,0.0,USD,yahoo:^RUT
851,131.36000061035156,130.32000732421875,130.35000610351562,131.0800018310547,175590000,1991-01-22,0.0,USD,yahoo:^RUT
852,132.63999938964844,131.0399932861328,131.0800018310547,132.6300048828125,169440000,1991-01-23,0.0,USD,yahoo:^RUT
853,135.07000732421875,132.6300048828125,132.6300048828125,135.0399932861328,223150000,1991-01-24,0.0,USD,yahoo:^RUT
854,136.52000427246094,135.0500030517578,135.0500030517578,136.49000549316406,194350000,1991-01-25,0.0,USD,yahoo:^RUT
855,137.8000030517578,136.47000122070312,136.47000122070312,137.8000030517578,141270000,1991-01-28,0.0,USD,yahoo:^RUT
856,139.22999572753906,137.77999877929688,137.80999755859375,139.22000122070312,155740000,1991-01-29,0.0,USD,yahoo:^RUT
857,142.02999877929688,139.22999572753906,139.22999572753906,142.02999877929688,226790000,1991-01-30,0.0,USD,yahoo:^RUT
858,144.1699981689453,142.0399932861328,142.0399932861328,144.1699981689453,204240000,1991-01-31,0.0,USD,yahoo:^RUT
859,145.63999938964844,144.08999633789062,144.14999389648438,145.5,246670000,1991-02-01,0.0,USD,yahoo:^RUT
860,148.1999969482422,145.49000549316406,145.49000549316406,148.16000366210938,250750000,1991-02-04,0.0,USD,yahoo:^RUT
861,150.1999969482422,148.14999389648438,148.1699981689453,150.1999969482422,290570000,1991-02-05,0.0,USD,yahoo:^RUT
862,152.3000030517578,149.82000732421875,150.19000244140625,152.2899932861328,276940000,1991-02-06,0.0,USD,yahoo:^RUT
863,153.22000122070312,150.88999938964844,152.2899932861328,151.0800018310547,292190000,1991-02-07,0.0,USD,yahoo:^RUT
864,151.74000549316406,150.7100067138672,151.0800018310547,151.72000122070312,187830000,1991-02-08,0.0,USD,yahoo:^RUT
865,154.1699981689453,151.66000366210938,151.6999969482422,154.1699981689453,265930000,1991-02-11,0.0,USD,yahoo:^RUT
866,154.61000061035156,153.80999755859375,154.1699981689453,154.2100067138672,256160000,1991-02-12,0.0,USD,yahoo:^RUT
867,155.89999389648438,154.13999938964844,154.22000122070312,155.8800048828125,209960000,1991-02-13,0.0,USD,yahoo:^RUT
868,156.88999938964844,155.02000427246094,155.89999389648438,155.32000732421875,230750000,1991-02-14,0.0,USD,yahoo:^RUT
869,156.97000122070312,155.32000732421875,155.32000732421875,156.8300018310547,222370000,1991-02-15,0.0,USD,yahoo:^RUT
870,157.02000427246094,156.19000244140625,156.8300018310547,156.75999450683594,189900000,1991-02-19,0.0,USD,yahoo:^RUT
871,156.77000427246094,155.27000427246094,156.75999450683594,155.44000244140625,185680000,1991-02-20,0.0,USD,yahoo:^RUT
872,156.41000366210938,155.4600067138672,155.4600067138672,156.36000061035156,180770000,1991-02-21,0.0,USD,yahoo:^RUT
873,158.22999572753906,156.35000610351562,156.36000061035156,157.41000366210938,218760000,1991-02-22,0.0,USD,yahoo:^RUT
874,159.2100067138672,157.4199981689453,157.4199981689453,158.44000244140625,193820000,1991-02-25,0.0,USD,yahoo:^RUT
875,158.42999267578125,156.88999938964844,158.42999267578125,157.1300048828125,164170000,1991-02-26,0.0,USD,yahoo:^RUT
876,158.57000732421875,157.13999938964844,157.13999938964844,158.44000244140625,211410000,1991-02-27,0.0,USD,yahoo:^RUT
877,160.00999450683594,158.4199981689453,158.4199981689453,160.0,223010000,1991-02-28,0.0,USD,yahoo:^RUT
878,161.25999450683594,159.32000732421875,160.0,161.25999450683594,221510000,1991-03-01,0.0,USD,yahoo:^RUT
879,163.5,161.25,161.25,163.49000549316406,199830000,1991-03-04,0.0,USD,yahoo:^RUT
